Item ID,Created Time,Last Modified Time,Item Name,Item Name(Secondary Language),Sales Description,Selling Price,Sales Account,Is Returnable Item,Brand,Manufacturer,Package Weight,Package Length,Package Width,Package Height,Dimension Unit,Weight Unit,Is Receivable Service,Tax Name,Tax Percentage,Tax Type,Taxable,Exemption Reason,Product Type,Source,Reference ID,Last Sync Time,Status,Unit,Unit Name,Default Sales Unit Name,Default Sales Unit Symbol,Default Purchase Unit Name,Default Purchase Unit Symbol,SKU,UPC,EAN,ISBN,Part Number,Purchase Price,Purchase Account,Purchase Description,Inventory Account,Inventory Valuation Method,Reorder Level,Preferred Vendor,Warehouse Name,Opening Stock,Opening Stock Value,Stock On Hand,Is Combo Product,Enable Bin Tracking,Item Type,Sellable,Purchasable,Track Inventory,CF.CATEGORY
9465000013881183,2025-04-23 10:01:31,2025-07-23 07:52:54,HOBE PANCIT CANTON 20X227GM,,,SAR 120.00,Sales,true,,,0.0000,0.0000,0.0000,0.0000,cm,kg,,Standard Rate,15.000000,ItemAmount,true,,goods,1,,,Active,C20P,C20P,C20P,C20P,C20P,C20P,HOB1904,,,,,SAR 100.00,Cost of Goods Sold,,Inventory Asset,fifo,,,,,,6.7000,false,false,Inventory,true,true,true,
9465000013881258,2025-04-23 10:17:47,2025-07-02 09:53:26,EMMA GULA NIRA COCONUT SUGAR 20X460GM,,,SAR 162.00,Sales,true,,,0.0000,0.0000,0.0000,0.0000,cm,kg,,Standard Rate,15.000000,ItemAmount,true,,goods,1,,,Active,C20P,C20P,C20P,C20P,C20P,C20P,EMA3131,,,,,SAR 135.00,Cost of Goods Sold,,Inventory Asset,fifo,,,,,,6.6500,false,false,Inventory,true,true,true,
9465000013881316,2025-04-23 10:31:33,2025-07-31 04:00:58,HOBE WHITE KAONG 24X340GM,,,SAR 255.00,Sales,true,,,0.0000,0.0000,0.0000,0.0000,cm,kg,,Standard Rate,15.000000,ItemAmount,true,,goods,1,,,Active,C24P,C24P,C24P,C24P,C24P,C24P,HOB1919,,,,,SAR 216.00,Cost of Goods Sold,,Inventory Asset,fifo,,,,,,9.1016,false,false,Inventory,true,true,true,
9465000013881353,2025-04-23 10:34:28,2025-06-23 17:19:29,HOBE RED KAONG 24X340GM,,,SAR 255.00,Sales,true,,,0.0000,0.0000,0.0000,0.0000,cm,kg,,Standard Rate,15.000000,ItemAmount,true,,goods,1,,,Active,C24P,C24P,C24P,C24P,C24P,C24P,HOB1920,,,,,SAR 216.00,Cost of Goods Sold,,Inventory Asset,fifo,,,,,,9.5830,false,false,Inventory,true,true,true,
9465000013881528,2025-04-23 10:35:25,2025-06-23 18:46:41,HOBE GREEN KAONG 24X340GM,,,SAR 255.00,Sales,true,,,0.0000,0.0000,0.0000,0.0000,cm,kg,,Standard Rate,15.000000,ItemAmount,true,,goods,1,,,Active,C24P,C24P,C24P,C24P,C24P,C24P,HOB1921,,,,,SAR 216.00,Cost of Goods Sold,,Inventory Asset,fifo,,,,,,4.3330,false,false,Inventory,true,true,true,
9465000013881569,2025-04-23 10:39:46,2025-07-03 12:25:30,EMMA GULA NIRA COCONUT SUGAR 35X280GM,,,SAR 155.00,Sales,true,,,0.000,0.000,0.000,0.000,cm,kg,,Standard Rate,15.000000,ItemAmount,true,,goods,1,,,Active,C35P,C35P,C35P,C35P,C35P,C35P,EMA3130,,,,,SAR 126.00,Cost of Goods Sold,,Inventory Asset,fifo,,,,,,12.624,false,false,Inventory,true,true,true,
9465000013883027,2025-04-23 12:30:41,2025-07-31 04:01:10,MASAKO CHICKEN 10X72X8.50GM,,,SAR 255.00,Sales,true,,,0.0000,0.0000,0.0000,0.0000,cm,kg,,Standard Rate,15.000000,ItemAmount,true,,goods,1,,,Active,CTN(720P),CTN720PCS,CTN720PCS,CTN(720P),CTN720PCS,CTN(720P),AMN2617,,,,,SAR 140.00,Cost of Goods Sold,,Inventory Asset,fifo,,,,,,6.7339,false,false,Inventory,true,true,true,
9465000013883088,2025-04-23 13:02:53,2025-07-31 04:00:52,GOOD DAY CAPPUCCINO 6X30X25GM,,,SAR 202.00,Sales,true,,,0.0000,0.0000,0.0000,0.0000,cm,kg,,Standard Rate,15.000000,ItemAmount,true,,goods,1,,,Active,C6P,C6P,C6P,C6P,C6P,C6P,AMN2684,,,,,SAR 168.00,Cost of Goods Sold,,Inventory Asset,fifo,,,,,,-1.8570,false,false,Inventory,true,true,true,
9465000013883753,2025-04-23 17:15:16,2025-04-23 17:15:16,SALSA LUNA,سالسا لونا,,SAR 80.00,Sales,true,,,0,0,0,0,cm,kg,,Standard Rate,15.000000,ItemAmount,true,,goods,1,,,Active,CTN,CTN,CTN,CTN,CTN,CTN,,,,,,SAR 70.00,Cost of Goods Sold,,Inventory Asset,fifo,,,,,,0,false,false,Inventory,true,true,true,
9465000013883776,2025-04-23 17:16:18,2025-04-23 17:16:18,MILK AL MARAI 12X1LTR,ميلك المراعي 12 × 1 لتر,,SAR 45.00,Sales,true,,,0,0,0,0,cm,kg,,Standard Rate,15.000000,ItemAmount,true,,goods,1,,,Active,CTN,CTN,CTN,CTN,CTN,CTN,,,,,,SAR 0.00,Cost of Goods Sold,,Inventory Asset,fifo,,,,,,0,false,false,Inventory,true,true,true,
9465000013883799,2025-04-23 17:30:20,2025-07-23 09:33:42,FOOL CALIFORNIA SYRIA RECIEPI 12X400GM,فول خلطه سريه ,,SAR 38.00,Sales,true,,,0,0,0,0,cm,kg,,Standard Rate,15.000000,ItemAmount,true,,goods,1,,,Active,CTN,CTN,CTN,CTN,CTN,CTN,,,,,,SAR 0.00,Cost of Goods Sold,,Inventory Asset,fifo,,,,,,0,false,false,Inventory,true,true,true,
9465000013911276,2025-04-24 14:42:08,2025-06-23 12:30:05,SUGAR SACHET 2000PCS,,,SAR 63.25,Sales,true,,,0,0,0,0,cm,kg,,Standard Rate,15.000000,ItemAmount,true,,goods,1,,,Active,CTN,CTN,CTN,CTN,CTN,CTN,,,,,,SAR 52.00,Cost of Goods Sold,,Inventory Asset,fifo,,,,,,0,false,false,Inventory,true,true,true,
9465000013921697,2025-04-26 13:57:26,2025-07-08 08:33:22,FACE MASK BLUE 50X40,,,SAR 115.00,Sales,true,,,0,0,0,0,cm,kg,,Standard Rate,15.000000,ItemAmount,true,,goods,1,,,Active,CTN,CTN,CTN,CTN,CTN,CTN,,,,,,SAR 97.75,Cost of Goods Sold,,Inventory Asset,fifo,,,,,,-1,false,false,Inventory,true,true,true,
9465000013930376,2025-04-26 13:59:21,2025-06-07 12:17:40,BROAST POWDER SALT 5KG,,,SAR 120.00,Sales,true,,,0.0000,0.0000,0.0000,0.0000,cm,kg,,Standard Rate,15.000000,ItemAmount,true,,goods,1,,,Active,PCS,PIECES,PIECES,PCS,PIECES,PCS,,,,,,SAR 112.00,Cost of Goods Sold,,Inventory Asset,fifo,,,,,,0.0000,false,false,Inventory,true,true,true,
9465000013930827,2025-04-26 14:12:40,2025-05-22 09:28:34,HARARA NO 6 DEXO,,,SAR 32.00,Sales,true,,,0,0,0,0,cm,kg,,Standard Rate,15.000000,ItemAmount,true,,goods,1,,,Active,CTN,CTN,CTN,CTN,CTN,CTN,,,,,,SAR 27.60,Cost of Goods Sold,,Inventory Asset,fifo,,,,,,0,false,false,Inventory,true,true,true,
9465000013930848,2025-04-26 14:13:09,2025-06-07 12:17:40,HARARA NO 8 DEXO,,,SAR 32.00,Sales,true,,,0,0,0,0,cm,kg,,Standard Rate,15.000000,ItemAmount,true,,goods,1,,,Active,CTN,CTN,CTN,CTN,CTN,CTN,,,,,,SAR 27.60,Cost of Goods Sold,,Inventory Asset,fifo,,,,,,0,false,false,Inventory,true,true,true,
9465000013932017,2025-04-26 14:25:25,2025-06-07 12:17:40,LIPTON TEA 50X100GM,,,SAR 216.00,Sales,true,,,0.0000,0.0000,0.0000,0.0000,cm,kg,,Standard Rate,15.000000,ItemAmount,true,,goods,1,,,Active,C50P,C50P,C50P,C50P,C50P,C50P,,,,,,SAR 207.00,Cost of Goods Sold,,Inventory Asset,fifo,,,,,,0.0000,false,false,Inventory,true,true,true,
9465000013932038,2025-04-26 14:28:42,2025-06-15 16:58:04,BLACK OLIVE SLICE ACCORSA 12X470GM,,,SAR 110.00,Sales,true,,,0.0000,0.0000,0.0000,0.0000,cm,kg,,Standard Rate,15.000000,ItemAmount,true,,goods,1,,,Active,C12P,C12P,C12P,C12P,C12P,C12P,,,,,,SAR 95.45,Cost of Goods Sold,,Inventory Asset,fifo,,,,,,1.0000,false,false,Inventory,true,true,true,
9465000013932059,2025-04-26 14:29:34,2025-06-15 16:58:04,GREEN OLIVE SLICE ACCORSA 12X470GM,,,SAR 110.00,Sales,true,,,0.0000,0.0000,0.0000,0.0000,cm,kg,,Standard Rate,15.000000,ItemAmount,true,,goods,1,,,Active,C12P,C12P,C12P,C12P,C12P,C12P,,,,,,SAR 95.54,Cost of Goods Sold,,Inventory Asset,fifo,,,,,,1.0000,false,false,Inventory,true,true,true,
9465000013932080,2025-04-26 14:33:10,2025-06-07 12:17:40,DRIPS RUMMAN GOODY 24X500GM,,,SAR 88.00,Sales,true,,,0.0000,0.0000,0.0000,0.0000,cm,kg,,Standard Rate,15.000000,ItemAmount,true,,goods,1,,,Active,C24P,C24P,C24P,C24P,C24P,C24P,,,,,,SAR 74.75,Cost of Goods Sold,,Inventory Asset,fifo,,,,,,0.0000,false,false,Inventory,true,true,true,
9465000013932261,2025-04-26 14:40:22,2025-06-24 12:52:28,SHATHA TOYO 48X140ML,,,SAR 128.00,Sales,true,,,0.0000,0.0000,0.0000,0.0000,cm,kg,,Standard Rate,15.000000,ItemAmount,true,,goods,1,,,Active,C48P,C48P,C48P,C48P,C48P,C48P,,,,,,SAR 117.30,Cost of Goods Sold,,Inventory Asset,fifo,,,,,,-2.0000,false,false,Inventory,true,true,true,
9465000013932282,2025-04-26 14:41:24,2025-04-27 10:13:10,MIX VEGITABLE AL BURJ 48X135GM,,,SAR 50.00,Sales,true,,,0.0000,0.0000,0.0000,0.0000,cm,kg,,Standard Rate,15.000000,ItemAmount,true,,goods,1,,,Active,C48P,C48P,C48P,C48P,C48P,C48P,,,,,,SAR 41.40,Cost of Goods Sold,,Inventory Asset,fifo,,,,,,0.0000,false,false,Inventory,true,true,true,
9465000014013360,2025-04-27 10:56:51,2025-07-22 13:15:50,ADMA FANCY TUNA MEAT 6X1880GM,,,SAR 236.00,Sales,true,,,0.0000,0.0000,0.0000,0.0000,cm,kg,,Standard Rate,15.000000,ItemAmount,true,,goods,1,,,Active,C6P,C6P,C6P,C6P,C6P,C6P,,,,,,SAR 199.983,Cost of Goods Sold,,Inventory Asset,fifo,,,,,,5.3320,false,false,Inventory,true,true,true,
9465000014124611,2025-04-29 13:56:02,2025-07-30 11:32:30,SEB DUMMY STOCK,,,SAR 0.00,Sales,true,,,0,0,0,0,cm,kg,,Standard Rate,15.000000,ItemAmount,true,,goods,1,,,Active,CTN,CTN,CTN,CTN,CTN,CTN,,,,,,SAR 0.00,Cost of Goods Sold,,Inventory Asset,fifo,,,,,,-1,false,false,Inventory,true,true,true,
9465000014221395,2025-04-30 12:02:02,2025-07-02 09:53:26,YOPOKKI RICE CAKE CUP (HOT) 30X120GM,,,SAR 235.00,Sales,true,,,0.0000,0.0000,0.0000,0.0000,cm,kg,,Standard Rate,15.000000,ItemAmount,true,,goods,1,,,Active,C30P,C30P,C30P,C30P,C30P,C30P,,,,,,SAR 205.00,Cost of Goods Sold,,Inventory Asset,fifo,,,,,,0.0000,false,false,Inventory,true,true,true,
9465000014221416,2025-04-30 12:03:45,2025-07-23 07:53:36,YOPOKKI RICE CAKE CUP (JAJANG)30X120GM,,,SAR 235.00,Sales,true,,,0.0000,0.0000,0.0000,0.0000,cm,kg,,Standard Rate,15.000000,ItemAmount,true,,goods,1,,,Active,C30P,C30P,C30P,C30P,C30P,C30P,,,,,,SAR 205.00,Cost of Goods Sold,,Inventory Asset,fifo,,,,,,-0.0334,false,false,Inventory,true,true,true,
9465000014260673,2025-04-30 15:37:30,2025-07-13 07:38:01,MTC GRASS JELLY 24X540GM,,,SAR 128.00,Sales,true,,,0.0000,0.0000,0.0000,0.0000,cm,kg,,Standard Rate,15.000000,ItemAmount,true,,goods,1,,,Active,C24P,C24P,C24P,C24P,C24P,C24P,,,,,,SAR 99.00,Cost of Goods Sold,,Inventory Asset,fifo,,,,,,0.1750,false,false,Inventory,true,true,true,
9465000014260958,2025-04-30 15:50:30,2025-06-23 12:30:05,KRUPUK SARI UDANG 50X200GM,كروبوك ساري أودانج ٥٠×٢٠٠ جم,,SAR 245.00,Sales,true,,,0.0000,0.0000,0.0000,0.0000,cm,kg,,Standard Rate,15.000000,ItemAmount,true,,goods,1,,,Active,C50P,C50P,C50P,C50P,C50P,C50P,,,,,,SAR 203.00,Cost of Goods Sold,,Inventory Asset,fifo,,,,,,0.0000,false,false,Inventory,true,true,true,
9465000014260979,2025-04-30 15:54:31,2025-07-05 15:02:34,TROPICAL GARDEN COCONUT WATER 24X330ML,ماء جوز الهند تروبيكال جاردن ٢٤×٣٣٠ مل,,SAR 40.00,Sales,true,,,0.0000,0.0000,0.0000,0.0000,cm,kg,,Standard Rate,15.000000,ItemAmount,true,,goods,1,,,Active,C24P,C24P,C24P,C24P,C24P,C24P,,,,,,SAR 30.00,Cost of Goods Sold,,Inventory Asset,fifo,,,,,,0.0000,false,false,Inventory,true,true,true,
9465000014304645,2025-05-03 09:40:52,2025-07-24 09:15:44,MTC KRUPUK SARI UDANG 60X200GM,إم تي سي كروبوك ساري أودانج 60×200 جم,,SAR 233.45,Sales,true,,,0.0000,0.0000,0.0000,0.0000,cm,kg,,Standard Rate,15.000000,ItemAmount,true,,goods,1,,,Active,C60P,C60P,C60P,C60P,C60P,C60P,,,,,,SAR 203.00,Cost of Goods Sold,,Inventory Asset,fifo,,,,,,-0.0080,false,false,Inventory,true,true,true,
9465000014304730,2025-05-03 09:44:30,2025-07-29 08:18:58,MTC KRUPUK SINGKONG PUTITH 24X500GM,,,SAR 189.75,Sales,true,,,0.0000,0.0000,0.0000,0.0000,cm,kg,,Standard Rate,15.000000,ItemAmount,true,,goods,1,,,Active,C24P,C24P,C24P,C24P,C24P,C24P,,,,,,SAR 165.00,Cost of Goods Sold,,Inventory Asset,fifo,,,,,,-0.8450,false,false,Inventory,true,true,true,
9465000014304751,2025-05-03 09:45:27,2025-07-19 12:09:19,MTC KRUPUK SINGKONG COLOR 24X500GM,,,SAR 220.00,Sales,true,,,0.0000,0.0000,0.0000,0.0000,cm,kg,,Standard Rate,15.000000,ItemAmount,true,,goods,1,,,Active,C24P,C24P,C24P,C24P,C24P,C24P,,,,,,SAR 182.00,Cost of Goods Sold,,Inventory Asset,fifo,,,,,,0.2300,false,false,Inventory,true,true,true,
9465000014304772,2025-05-03 09:46:19,2025-07-07 09:21:59,MTC KRUPUK SARI UDANG 24X500GM,,,SAR 245.00,Sales,true,,,0.0000,0.0000,0.0000,0.0000,cm,kg,,Standard Rate,15.000000,ItemAmount,true,,goods,1,,,Active,C24P,C24P,C24P,C24P,C24P,C24P,,,,,,SAR 203.00,Cost of Goods Sold,,Inventory Asset,fifo,,,,,,0.1333,false,false,Inventory,true,true,true,
9465000014304801,2025-05-03 09:48:22,2025-07-31 04:00:58,GOLDEN CALF JASMINE RICE 8X5KG,,,SAR 185.00,Sales,true,,,0.0000,0.0000,0.0000,0.0000,cm,kg,,Standard Rate,15.000000,ItemAmount,true,,goods,1,,,Active,BAG(8),BAG(8),BAG(8),BAG(8),BAG(8),BAG(8),,,,,,SAR 150.00,Cost of Goods Sold,,Inventory Asset,fifo,,,,,,1.0000,false,false,Inventory,true,true,true,
9465000014318989,2025-05-03 12:18:34,2025-07-02 09:53:26,VALLEY FRESH COCONUT JUICE 24X320ML,,,SAR 43.00,Sales,true,,,0.0000,0.0000,0.0000,0.0000,cm,kg,,Standard Rate,15.000000,ItemAmount,true,,goods,1,,,Active,C24P,C24P,C24P,C24P,C24P,C24P,,,,,,SAR 31.00,Cost of Goods Sold,,Inventory Asset,fifo,,,,,,0.0000,false,false,Inventory,true,true,true,
9465000014361068,2025-05-03 15:34:24,2025-07-31 04:00:55,INDOMIE MAGLIYA SHEHRI 60X80GM,,,SAR 78.00,Sales,true,,,0.0000,0.0000,0.0000,0.0000,cm,kg,,Standard Rate,15.000000,ItemAmount,true,,goods,1,,,Active,C12P,C12P,C12P,C12P,C12P,C12P,,,,,,SAR 62.00,Cost of Goods Sold,,Inventory Asset,fifo,,,,,,-11.0000,false,false,Inventory,true,true,true,
9465000014361089,2025-05-03 15:35:37,2025-06-16 05:09:54,TURSHI 12X250GM,,,SAR 48.00,Sales,true,,,0.0000,0.0000,0.0000,0.0000,cm,kg,,Standard Rate,15.000000,ItemAmount,true,,goods,1,,,Active,C12P,C12P,C12P,C12P,C12P,C12P,,,,,,SAR 32.00,Cost of Goods Sold,,Inventory Asset,fifo,,,,,,-1.0000,false,false,Inventory,true,true,true,
9465000014361118,2025-05-03 15:37:18,2025-06-07 12:17:40,BLACK OLIVE CRYSTAL 20X175GM,,,SAR 135.00,Sales,true,,,0.0000,0.0000,0.0000,0.0000,cm,kg,,Standard Rate,15.000000,ItemAmount,true,,goods,1,,,Active,C20P,C20P,C20P,C20P,C20P,C20P,,,,,,SAR 113.00,Cost of Goods Sold,,Inventory Asset,fifo,,,,,,0.0000,false,false,Inventory,true,true,true,
9465000014361139,2025-05-03 15:40:21,2025-06-07 12:17:40,FROZEN MIXTURE 12X450GM,,,SAR 48.00,Sales,true,,,0.0000,0.0000,0.0000,0.0000,cm,kg,,Standard Rate,15.000000,ItemAmount,true,,goods,1,,,Active,C12P,C12P,C12P,C12P,C12P,C12P,,,,,,SAR 35.00,Cost of Goods Sold,,Inventory Asset,fifo,,,,,,0.0000,false,false,Inventory,true,true,true,
9465000014361496,2025-05-03 16:54:04,2025-06-10 16:23:22,FOOL MUDAMMAS GLORIYA  24X400GM,,,SAR 45.00,Sales,true,,,0.0000,0.0000,0.0000,0.0000,cm,kg,,Standard Rate,15.000000,ItemAmount,true,,goods,1,,,Active,C24P,C24P,C24P,C24P,C24P,C24P,,,,,,SAR 32.00,Cost of Goods Sold,,Inventory Asset,fifo,,,,,,-2.0000,false,false,Inventory,true,true,true,
9465000014361998,2025-05-03 17:11:31,2025-07-26 13:27:28,ALUM PLATE SERVICE 65180 JOODY (50PCS),,,SAR 50.00,Sales,true,,,0,0,0,0,cm,kg,,Standard Rate,15.000000,ItemAmount,true,,goods,1,,,Active,CTN,CTN,CTN,CTN,CTN,CTN,,,,,,SAR 37.00,Cost of Goods Sold,,Inventory Asset,fifo,,,,,,2,false,false,Inventory,true,true,true,
9465000014369019,2025-05-03 17:14:07,2025-05-08 12:31:28,SHOPPING BAG 18X11KG BLUE,,,SAR 75.00,Sales,true,,,0,0,0,0,cm,kg,,Standard Rate,15.000000,ItemAmount,true,,goods,1,,,Active,CTN,CTN,CTN,CTN,CTN,CTN,,,,,,SAR 60.95,Cost of Goods Sold,,Inventory Asset,fifo,,,,,,0,false,false,Inventory,true,true,true,
9465000014369040,2025-05-03 17:15:17,2025-07-09 11:55:05,SHOPPING BAG 22X11KG YELLOW,,,SAR 75.00,Sales,true,,,0,0,0,0,cm,kg,,Standard Rate,15.000000,ItemAmount,true,,goods,1,,,Active,CTN,CTN,CTN,CTN,CTN,CTN,,,,,,SAR 60.95,Cost of Goods Sold,,Inventory Asset,fifo,,,,,,1,false,false,Inventory,true,true,true,
9465000014369065,2025-05-03 17:20:45,2025-07-01 11:11:46,MAXI ROLL 300 MT ARAM STAR,,,SAR 50.00,Sales,true,,,0,0,0,0,cm,kg,,Standard Rate,15.000000,ItemAmount,true,,goods,1,,,Active,CTN,CTN,CTN,CTN,CTN,CTN,,,,,,SAR 42.55,Cost of Goods Sold,,Inventory Asset,fifo,,,,,,-1,false,false,Inventory,true,true,true,
9465000014369086,2025-05-03 17:22:17,2025-06-28 15:41:26,SUFRA 10 SR HAMAYA JAZEERA (100X100),,,SAR 100.00,Sales,true,,,0,0,0,0,cm,kg,,Standard Rate,15.000000,ItemAmount,true,,goods,1,,,Active,CTN,CTN,CTN,CTN,CTN,CTN,,,,,,SAR 86.25,Cost of Goods Sold,,Inventory Asset,fifo,,,,,,2,false,false,Inventory,true,true,true,
9465000014369107,2025-05-03 17:23:20,2025-05-19 11:44:01,CLOROX 8 PCS (1.89LTR),,,SAR 85.00,Sales,true,,,0,0,0,0,cm,kg,,Standard Rate,15.000000,ItemAmount,true,,goods,1,,,Active,CTN,CTN,CTN,CTN,CTN,CTN,,,,,,SAR 74.75,Cost of Goods Sold,,Inventory Asset,fifo,,,,,,0,false,false,Inventory,true,true,true,
9465000014369908,2025-05-03 17:49:20,2025-07-20 14:29:10,RANA CHEESE CHEDDAR 6X3KG,,,SAR 245.00,Sales,true,,,0,0,0,0,cm,kg,,Standard Rate,15.000000,ItemAmount,true,,goods,1,,,Active,CTN,CTN,CTN,CTN,CTN,CTN,,,,,,SAR 205.00,Cost of Goods Sold,,Inventory Asset,fifo,,,,,,-1,false,false,Inventory,true,true,true,
9465000014379357,2025-05-03 17:55:48,2025-05-08 12:31:28,AL SAFI MILK 12X1LTR,,,SAR 55.00,Sales,true,,,0,0,0,0,cm,kg,,Standard Rate,15.000000,ItemAmount,true,,goods,1,,,Active,CTN,CTN,CTN,CTN,CTN,CTN,,,,,,SAR 45.00,Cost of Goods Sold,,Inventory Asset,fifo,,,,,,0,false,false,Inventory,true,true,true,
9465000014379618,2025-05-03 18:08:32,2025-05-06 15:32:49,SHATHA SHAFRATH RANA 1000X9GM,,,SAR 50.00,Sales,true,,,0,0,0,0,cm,kg,,Standard Rate,15.000000,ItemAmount,true,,goods,1,,,Active,CTN,CTN,CTN,CTN,CTN,CTN,,,,,,SAR 44.00,Cost of Goods Sold,,Inventory Asset,fifo,,,,,,0,false,false,Inventory,true,true,true,
9465000014387286,2025-05-04 11:09:45,2025-07-31 14:42:15,RANA KETCHUP SHAFRATH 1000X9GM,كاتشب رنا شفراث 1000×9 جم,,SAR 54.00,Sales,true,,,0,0,0,0,cm,kg,,Standard Rate,15.000000,ItemAmount,true,,goods,1,,,Active,CTN,CTN,CTN,CTN,CTN,CTN,,,,,,SAR 52.00,Cost of Goods Sold,,Inventory Asset,fifo,,,,,,-1,false,false,Inventory,true,true,true,
9465000014390389,2025-05-05 09:07:38,2025-07-02 10:00:56,V FRESH LYCHEE 24X330ML,,,SAR 68.00,Sales,true,,,0.0000,0.0000,0.0000,0.0000,cm,kg,,Standard Rate,15.000000,ItemAmount,true,,goods,1,,,Active,C24P,C24P,C24P,C24P,C24P,C24P,,,,,,SAR 54.00,Cost of Goods Sold,,Inventory Asset,fifo,,,,,,0.0000,false,false,Inventory,true,true,true,
9465000014390418,2025-05-05 09:08:59,2025-07-02 10:00:56,V FRESH PEACH 24X330ML,,,SAR 68.00,Sales,true,,,0.0000,0.0000,0.0000,0.0000,cm,kg,,Standard Rate,15.000000,ItemAmount,true,,goods,1,,,Active,C24P,C24P,C24P,C24P,C24P,C24P,,,,,,SAR 54.00,Cost of Goods Sold,,Inventory Asset,fifo,,,,,,-0.5000,false,false,Inventory,true,true,true,
9465000014390447,2025-05-05 09:13:41,2025-06-09 15:51:54,V FRESH PINEAPPLE 24X330ML(HHJ),,,SAR 68.00,Sales,true,,,0.0000,0.0000,0.0000,0.0000,cm,kg,,Standard Rate,15.000000,ItemAmount,true,,goods,1,,,Inactive,C24P,C24P,C24P,C24P,C24P,C24P,,,,,,SAR 54.00,Cost of Goods Sold,,Inventory Asset,fifo,,,,,,2.0000,false,false,Inventory,true,true,true,
9465000014390468,2025-05-05 09:18:22,2025-07-31 04:00:56,V FRESH SOURSOP 24X330ML,,,SAR 68.00,Sales,true,,,0.0000,0.0000,0.0000,0.0000,cm,kg,,Standard Rate,15.000000,ItemAmount,true,,goods,1,,,Active,C24P,C24P,C24P,C24P,C24P,C24P,,,,,,SAR 54.00,Cost of Goods Sold,,Inventory Asset,fifo,,,,,,4.0400,false,false,Inventory,true,true,true,
9465000014390489,2025-05-05 09:18:59,2025-07-31 04:00:56,V FRESH PASSION FRUIT 24X330ML,,,SAR 68.00,Sales,true,,,0.0000,0.0000,0.0000,0.0000,cm,kg,,Standard Rate,15.000000,ItemAmount,true,,goods,1,,,Active,C24P,C24P,C24P,C24P,C24P,C24P,,,,,,SAR 54.00,Cost of Goods Sold,,Inventory Asset,fifo,,,,,,4.0400,false,false,Inventory,true,true,true,
9465000014390510,2025-05-05 09:21:18,2025-07-29 14:39:54,V FRESH PINEAPPLE JUICE 24X330ML,,,SAR 68.00,Sales,true,,,0.0000,0.0000,0.0000,0.0000,cm,kg,,Standard Rate,15.000000,ItemAmount,true,,goods,1,,,Active,C24P,C24P,C24P,C24P,C24P,C24P,,,,,,SAR 54.00,Cost of Goods Sold,,Inventory Asset,fifo,,,,,,0.0383,false,false,Inventory,true,true,true,
9465000014390531,2025-05-05 09:22:04,2025-06-11 10:22:03,V FRESH BANANA 24X330ML,,,SAR 68.00,Sales,true,,,0.0000,0.0000,0.0000,0.0000,cm,kg,,Standard Rate,15.000000,ItemAmount,true,,goods,1,,,Active,C24P,C24P,C24P,C24P,C24P,C24P,,,,,,SAR 54.00,Cost of Goods Sold,,Inventory Asset,fifo,,,,,,0.0000,false,false,Inventory,true,true,true,
9465000014400788,2025-05-05 16:00:57,2025-07-31 18:55:41,FAJR WATER 20X330ML,,,SAR 5.00,Sales,true,,,0,0,0,0,cm,kg,,Standard Rate,15.000000,ItemAmount,true,,goods,1,,,Active,CTN,CTN,CTN,CTN,CTN,CTN,,,,,,SAR 3.04,Cost of Goods Sold,,Inventory Asset,fifo,,,,,,103,false,false,Inventory,true,true,true,
9465000014400809,2025-05-05 16:01:42,2025-07-30 16:16:14,FAJR WATER 40X330ML,,,SAR 7.498,Sales,true,,,0,0,0,0,cm,kg,,Standard Rate,15.000000,ItemAmount,true,,goods,1,,,Active,CTN,CTN,CTN,CTN,CTN,CTN,,,,,,SAR 6.52,Cost of Goods Sold,,Inventory Asset,fifo,,,,,,-23,false,false,Inventory,true,true,true,
9465000014417968,2025-05-07 13:47:48,2025-06-23 12:30:05,TROPICAL GARDEN BASIL SEED PINEAPPLE 24X290ML,,,SAR 0.00,Sales,true,,,0.0000,0.0000,0.0000,0.0000,cm,kg,,Standard Rate,15.000000,ItemAmount,true,,goods,1,,,Active,C24P,C24P,C24P,C24P,C24P,C24P,,,,,,SAR 0.00,Cost of Goods Sold,,Inventory Asset,fifo,,,,,,0.0000,false,false,Inventory,true,true,true,
9465000014417989,2025-05-07 13:48:24,2025-07-02 09:53:26,TROPICAL GARDEN BASIL SEED BLUBERRY 24X290ML,,,SAR 0.00,Sales,true,,,0.0000,0.0000,0.0000,0.0000,cm,kg,,Standard Rate,15.000000,ItemAmount,true,,goods,1,,,Active,C24P,C24P,C24P,C24P,C24P,C24P,,,,,,SAR 0.00,Cost of Goods Sold,,Inventory Asset,fifo,,,,,,0.0000,false,false,Inventory,true,true,true,
9465000014512018,2025-05-09 17:35:05,2025-05-20 10:08:35,OIL MARIETTA 17 LTR,,,SAR 0.00,Sales,true,,,0.0000,0.0000,0.0000,0.0000,cm,kg,,Standard Rate,15.000000,ItemAmount,true,,goods,1,,,Active,TIN,TIN,TIN,TIN,TIN,TIN,,,,,,SAR 0.00,Cost of Goods Sold,,Inventory Asset,fifo,,,,,,0.0000,false,false,Inventory,true,true,true,
